UID,Is Target Cell,Is CTC,Object Index,Study Identifier Left Number,Study Identifier Right Number
72614,1,0,2851,191204,170421
72615,1,0,2852,191204,170421
72616,1,0,2853,191204,170421
72617,1,0,2854,191204,170421
72618,1,0,2855,191204,170421
72619,1,0,2856,191204,170421
72620,1,0,2857,191204,170421
72621,1,0,2858,191204,170421
72622,1,0,2859,191204,170421
72623,1,0,2860,191204,170421
72624,1,0,2861,191204,170421
72625,1,0,2862,191204,170421
72626,1,0,2863,191204,170421
72627,1,0,2864,191204,170421
72628,1,0,2865,191204,170421
72629,1,0,2866,191204,170421
72630,1,1,2867,191204,170421
72631,1,0,2868,191204,170421
72632,1,0,2869,191204,170421
72633,1,0,2870,191204,170421
72634,1,0,2871,191204,170421
72635,1,0,2872,191204,170421
72636,1,0,2873,191204,170421
72637,1,0,2874,191204,170421
72638,1,0,2875,191204,170421
72639,1,0,2876,191204,170421
72640,1,0,2877,191204,170421
72641,1,0,2878,191204,170421
72642,1,0,2879,191204,170421
72643,1,0,2880,191204,170421
72644,1,0,2881,191204,170421
72645,1,0,2882,191204,170421
72646,1,0,2883,191204,170421
72647,1,0,2884,191204,170421
72648,1,0,2885,191204,170421
72649,1,0,2886,191204,170421
72650,1,0,2887,191204,170421
72651,1,0,2888,191204,170421
72652,1,0,2889,191204,170421
72653,1,0,2890,191204,170421
72654,1,0,2891,191204,170421
72655,1,0,2892,191204,170421
72656,1,0,2893,191204,170421
72657,1,0,2894,191204,170421
72658,1,0,2895,191204,170421
72659,1,0,2896,191204,170421
72660,1,0,2897,191204,170421
72661,1,0,2898,191204,170421
72662,1,0,2899,191204,170421
72663,1,0,2900,191204,170421
72664,1,0,2901,191204,170421
72665,1,0,2902,191204,170421
72666,1,0,2903,191204,170421
72667,1,0,2904,191204,170421
72668,1,0,2905,191204,170421
72669,1,0,2906,191204,170421
72670,1,0,2907,191204,170421
72671,1,0,2908,191204,170421
72672,1,0,2909,191204,170421
72673,1,0,2910,191204,170421
72674,1,0,2911,191204,170421
72675,1,0,2912,191204,170421
72676,1,0,2913,191204,170421
72677,1,0,2914,191204,170421
72678,1,0,2915,191204,170421
72679,1,0,2916,191204,170421
72680,1,0,2917,191204,170421
72681,1,0,2918,191204,170421
72682,1,0,2919,191204,170421
72683,1,0,2920,191204,170421
72684,1,0,2921,191204,170421
72685,1,0,2922,191204,170421
72686,1,0,2923,191204,170421
72687,1,0,2924,191204,170421
72688,1,0,2925,191204,170421
72689,1,0,2926,191204,170421
72690,1,0,2927,191204,170421
72691,1,0,2928,191204,170421
72692,1,0,2929,191204,170421
72693,1,0,2930,191204,170421
72694,1,0,2931,191204,170421
72695,1,0,2932,191204,170421
72696,1,0,2933,191204,170421
72697,1,0,2934,191204,170421
72698,1,0,2935,191204,170421
72699,1,0,2936,191204,170421
72700,1,0,2937,191204,170421
72701,1,0,2938,191204,170421
72702,1,0,2939,191204,170421
72703,1,0,2940,191204,170421
72704,1,0,2941,191204,170421
72705,1,0,2942,191204,170421
72706,1,0,2943,191204,170421
72707,1,0,2944,191204,170421
72708,1,0,2945,191204,170421
72709,1,0,2946,191204,170421
72710,1,0,2947,191204,170421
72711,1,0,2948,191204,170421
72712,1,0,2949,191204,170421
72713,1,0,2950,191204,170421
72714,1,0,2951,191204,170421
72715,1,0,2952,191204,170421
72716,1,0,2953,191204,170421
72717,1,0,2954,191204,170421
72718,1,0,2955,191204,170421
72719,1,0,2956,191204,170421
72720,1,0,2957,191204,170421
72721,1,0,2958,191204,170421
72722,1,0,2959,191204,170421
72723,1,0,2960,191204,170421
72724,1,0,2961,191204,170421
72725,1,0,2962,191204,170421
72726,1,0,2963,191204,170421
72727,1,0,2964,191204,170421
72728,1,0,2965,191204,170421
72729,1,0,2966,191204,170421
72730,1,0,2967,191204,170421
72731,1,0,2968,191204,170421
72732,1,0,2969,191204,170421
72733,1,0,2970,191204,170421
72734,1,0,2971,191204,170421
72735,1,0,2972,191204,170421
72736,1,0,2973,191204,170421
72737,1,0,2974,191204,170421
72738,1,0,2975,191204,170421
72739,1,0,2976,191204,170421
72740,1,0,2977,191204,170421
72741,1,0,2978,191204,170421
72742,1,0,2979,191204,170421
72743,1,0,2980,191204,170421
72744,1,0,2981,191204,170421
72745,1,0,2982,191204,170421
72746,1,0,2983,191204,170421
72747,1,0,2984,191204,170421
72748,1,0,2985,191204,170421
72749,1,0,2986,191204,170421
72750,1,0,2987,191204,170421
72751,1,0,2988,191204,170421
72752,1,0,2989,191204,170421
72753,1,0,2990,191204,170421
72754,1,0,2991,191204,170421
72755,1,0,2992,191204,170421
72756,1,0,2993,191204,170421
72757,1,0,2994,191204,170421
72758,1,0,2995,191204,170421
72759,1,0,2996,191204,170421
72760,1,0,2997,191204,170421
72761,1,0,2998,191204,170421
72762,1,0,2999,191204,170421
72763,1,0,3000,191204,170421
72764,1,0,3001,191204,170421
72765,1,0,3002,191204,170421
72766,1,0,3003,191204,170421
72767,1,0,3004,191204,170421
72768,1,0,3005,191204,170421
72769,1,0,3006,191204,170421
72770,1,0,3007,191204,170421
72771,1,0,3008,191204,170421
72772,1,0,3009,191204,170421
72773,1,0,3010,191204,170421
72774,1,0,3011,191204,170421
72775,1,0,3012,191204,170421
72776,1,0,3013,191204,170421
72777,1,0,3014,191204,170421
72778,1,0,3015,191204,170421
72779,1,0,3016,191204,170421
72780,1,0,3017,191204,170421
72781,1,0,3018,191204,170421
72782,1,0,3019,191204,170421
72783,1,0,3020,191204,170421
72784,1,0,3021,191204,170421
72785,1,0,3022,191204,170421
72786,1,0,3023,191204,170421
72787,1,0,3024,191204,170421
72788,1,0,3025,191204,170421
72789,1,0,3026,191204,170421
72790,1,0,3027,191204,170421
72791,1,0,3028,191204,170421
72792,1,0,3029,191204,170421
72793,1,0,3030,191204,170421
72794,1,0,3031,191204,170421
72795,1,0,3032,191204,170421
72796,1,0,3033,191204,170421
72797,1,0,3034,191204,170421
72798,1,0,3035,191204,170421
72799,1,0,3036,191204,170421
72800,1,0,3037,191204,170421
72801,1,0,3038,191204,170421
72802,1,0,3039,191204,170421
72803,1,0,3040,191204,170421
72804,1,0,3041,191204,170421
72805,1,0,3042,191204,170421
72806,1,0,3043,191204,170421
72807,1,0,3044,191204,170421
72808,1,0,3045,191204,170421
72809,1,0,3046,191204,170421
72810,1,0,3047,191204,170421
72811,1,0,3048,191204,170421
72812,1,0,3049,191204,170421
72813,1,0,3050,191204,170421
72814,1,0,3051,191204,170421
72815,1,0,3052,191204,170421
72816,1,0,3053,191204,170421
72817,1,0,3054,191204,170421
72818,1,0,3055,191204,170421
72819,1,0,3056,191204,170421
72820,1,0,3057,191204,170421
72821,1,0,3058,191204,170421
72822,1,0,3059,191204,170421
72823,1,0,3060,191204,170421
72824,1,0,3061,191204,170421
72825,1,0,3062,191204,170421
72826,1,0,3063,191204,170421
72827,1,0,3064,191204,170421
72828,1,0,3065,191204,170421
72829,1,0,3066,191204,170421
72830,1,0,3067,191204,170421
72831,1,0,3068,191204,170421
72832,1,0,3069,191204,170421
72833,1,0,3070,191204,170421
72834,1,0,3071,191204,170421
72835,1,0,3072,191204,170421
72836,1,0,3073,191204,170421
72837,1,0,3074,191204,170421
72838,1,0,3075,191204,170421
72839,1,0,3076,191204,170421
72840,1,0,3077,191204,170421
72841,1,0,3078,191204,170421
72842,1,0,3079,191204,170421
72843,1,0,3080,191204,170421
72844,1,0,3081,191204,170421
72845,1,0,3082,191204,170421
72846,1,0,3083,191204,170421
72847,1,0,3084,191204,170421
72848,1,0,3085,191204,170421
72849,1,0,3086,191204,170421
72850,1,0,3087,191204,170421
72851,1,0,3088,191204,170421
72852,1,0,3089,191204,170421
72853,1,0,3090,191204,170421
72854,1,0,3091,191204,170421
72855,1,0,3092,191204,170421
72856,1,0,3093,191204,170421
72857,1,0,3094,191204,170421
72858,1,0,3095,191204,170421
72859,1,0,3096,191204,170421
72860,1,0,3097,191204,170421
72861,1,0,3098,191204,170421
72862,1,0,3099,191204,170421
72863,1,0,3100,191204,170421
72864,1,0,3101,191204,170421
72865,1,0,3102,191204,170421
72866,1,0,3103,191204,170421
72867,1,0,3104,191204,170421
72868,1,0,3105,191204,170421
72869,1,0,3106,191204,170421
72870,1,0,3107,191204,170421
72871,1,0,3108,191204,170421
72872,1,0,3109,191204,170421
72873,1,0,3110,191204,170421
72874,1,0,3111,191204,170421
72875,1,0,3112,191204,170421
72876,1,0,3113,191204,170421
72877,1,0,3114,191204,170421
72878,1,0,3115,191204,170421
72879,1,0,3116,191204,170421
72880,1,0,3117,191204,170421
72881,1,0,3118,191204,170421
72882,1,1,3119,191204,170421
72883,1,0,3120,191204,170421
72884,1,0,3121,191204,170421
72885,1,0,3122,191204,170421
72886,1,0,3123,191204,170421
72887,1,0,3124,191204,170421
72888,1,0,3125,191204,170421
72889,1,0,3126,191204,170421
72890,1,0,3127,191204,170421
72891,1,0,3128,191204,170421
72892,1,0,3129,191204,170421
72893,1,0,3130,191204,170421
72894,1,0,3131,191204,170421
72895,1,0,3132,191204,170421
72896,1,0,3133,191204,170421
72897,1,0,3134,191204,170421
72898,1,0,3135,191204,170421
72899,1,0,3136,191204,170421
72900,1,0,3137,191204,170421
72901,1,0,3138,191204,170421
72902,1,0,3139,191204,170421
72903,1,0,3140,191204,170421
72904,1,0,3141,191204,170421
72905,1,0,3142,191204,170421
72906,1,0,3143,191204,170421
72907,1,0,3144,191204,170421
72908,1,0,3145,191204,170421
72909,1,0,3146,191204,170421
72910,1,0,3147,191204,170421
72911,1,0,3148,191204,170421
72912,1,0,3149,191204,170421
72913,1,0,3150,191204,170421
72914,1,0,3151,191204,170421
72915,1,0,3152,191204,170421
72916,1,0,3153,191204,170421
72917,1,0,3154,191204,170421
72918,1,0,3155,191204,170421
72919,1,0,3156,191204,170421
72920,1,0,3157,191204,170421
72921,1,0,3158,191204,170421
72922,1,0,3159,191204,170421
72923,1,0,3160,191204,170421
72924,1,0,3161,191204,170421
72925,1,0,3162,191204,170421
72926,1,0,3163,191204,170421
72927,1,0,3164,191204,170421
72928,1,0,3165,191204,170421
72929,1,0,3166,191204,170421
72930,1,0,3167,191204,170421
72931,1,0,3168,191204,170421
72932,1,0,3169,191204,170421
72933,1,0,3170,191204,170421
72934,1,0,3171,191204,170421
72935,1,0,3172,191204,170421
72936,1,0,3173,191204,170421
72937,1,0,3174,191204,170421
72938,1,0,3175,191204,170421
72939,1,0,3176,191204,170421
72940,1,0,3177,191204,170421
72941,1,0,3178,191204,170421
72942,1,0,3179,191204,170421
72943,1,0,3180,191204,170421
72944,1,0,3181,191204,170421
72945,1,0,3182,191204,170421
72946,1,0,3183,191204,170421
72947,1,0,3184,191204,170421
72948,1,0,3185,191204,170421
72949,1,0,3186,191204,170421
72950,1,0,3187,191204,170421
72951,1,0,3188,191204,170421
72952,1,0,3189,191204,170421
72953,1,0,3190,191204,170421
72954,1,0,3191,191204,170421
72955,1,0,3192,191204,170421
72956,1,0,3193,191204,170421
72957,1,0,3194,191204,170421
72958,1,0,3195,191204,170421
72959,1,0,3196,191204,170421
72960,1,0,3197,191204,170421
72961,1,0,3198,191204,170421
72962,1,0,3199,191204,170421
72963,1,0,3200,191204,170421
72964,1,0,3201,191204,170421
72965,1,0,3202,191204,170421
72966,1,0,3203,191204,170421
72967,1,0,3204,191204,170421
72968,1,0,3205,191204,170421
72969,1,0,3206,191204,170421
72970,1,0,3207,191204,170421
72971,1,0,3208,191204,170421
72972,1,0,3209,191204,170421
72973,1,0,3210,191204,170421
72974,1,0,3211,191204,170421
72975,1,0,3212,191204,170421
72976,1,0,3213,191204,170421
72977,1,0,3214,191204,170421
72978,1,0,3215,191204,170421
72979,1,0,3216,191204,170421
72980,1,0,3217,191204,170421
72981,1,0,3218,191204,170421
72982,1,0,3219,191204,170421
72983,1,0,3220,191204,170421
72984,1,0,3221,191204,170421
72985,1,0,3222,191204,170421
72986,1,0,3223,191204,170421
72987,1,0,3224,191204,170421
72988,1,0,3225,191204,170421
72989,1,0,3226,191204,170421
72990,1,0,3227,191204,170421
72991,1,0,3228,191204,170421
72992,1,0,3229,191204,170421
72993,1,0,3230,191204,170421
72994,1,0,3231,191204,170421
72995,1,0,3232,191204,170421
72996,1,0,3233,191204,170421
72997,1,0,3234,191204,170421
72998,1,0,3235,191204,170421
72999,1,0,3236,191204,170421
73000,1,0,3237,191204,170421
73001,1,0,3238,191204,170421
73002,1,0,3239,191204,170421
73003,1,0,3240,191204,170421
73004,1,0,3241,191204,170421
73005,1,0,3242,191204,170421
73006,1,0,3243,191204,170421
73007,1,0,3244,191204,170421
73008,1,0,3245,191204,170421
73009,1,0,3246,191204,170421
73010,1,0,3247,191204,170421
73011,1,0,3248,191204,170421
73012,1,0,3249,191204,170421
73013,1,0,3250,191204,170421
73014,1,0,3251,191204,170421
73015,1,0,3252,191204,170421
73016,1,0,3253,191204,170421
73017,1,0,3254,191204,170421
73018,1,0,3255,191204,170421
73019,1,0,3256,191204,170421
73020,1,0,3257,191204,170421
73021,1,0,3258,191204,170421
73022,1,0,3259,191204,170421
73023,1,0,3260,191204,170421
73024,1,0,3261,191204,170421
73025,1,0,3262,191204,170421
73026,1,0,3263,191204,170421
73027,1,0,3264,191204,170421
73028,1,0,3265,191204,170421
73029,1,0,3266,191204,170421
73030,1,0,3267,191204,170421
73031,1,0,3268,191204,170421
73032,1,0,3269,191204,170421
73033,1,0,3270,191204,170421
73034,1,0,3271,191204,170421
73035,1,0,3272,191204,170421
73036,1,0,3273,191204,170421
73037,1,0,3274,191204,170421
73038,1,0,3275,191204,170421
73039,1,0,3276,191204,170421
73040,1,0,3277,191204,170421
73041,1,0,3278,191204,170421
73042,1,0,3279,191204,170421
73043,1,0,3280,191204,170421
73044,1,0,3281,191204,170421
73045,1,0,3282,191204,170421
73046,1,0,3283,191204,170421
73047,1,0,3284,191204,170421
73048,1,0,3285,191204,170421
73049,1,0,3286,191204,170421
73050,1,0,3287,191204,170421
73051,1,0,3288,191204,170421
73052,1,0,3289,191204,170421
73053,1,0,3290,191204,170421
73054,1,0,3291,191204,170421
73055,1,0,3292,191204,170421
73056,1,0,3293,191204,170421
73057,1,0,3294,191204,170421
73058,1,0,3295,191204,170421
73059,1,0,3296,191204,170421
73060,1,0,3297,191204,170421
73061,1,0,3298,191204,170421
73062,1,1,3299,191204,170421
73063,1,0,3300,191204,170421
73064,1,0,3301,191204,170421
73065,1,0,3302,191204,170421
73066,1,0,3303,191204,170421
73067,1,0,3304,191204,170421
73068,1,0,3305,191204,170421
73069,1,0,3306,191204,170421
73070,1,0,3307,191204,170421
73071,1,0,3308,191204,170421
73072,1,0,3309,191204,170421
73073,1,0,3310,191204,170421
73074,1,0,3311,191204,170421
73075,1,0,3312,191204,170421
73076,1,0,3313,191204,170421
73077,1,0,3314,191204,170421
73078,1,0,3315,191204,170421
73079,1,1,3316,191204,170421
73080,1,0,3317,191204,170421
73081,1,0,3318,191204,170421
73082,1,0,3319,191204,170421
73083,1,0,3320,191204,170421
73084,1,0,3321,191204,170421
73085,1,0,3322,191204,170421
73086,1,0,3323,191204,170421
73087,1,0,3324,191204,170421
73088,1,0,3325,191204,170421
73089,1,0,3326,191204,170421
73090,1,0,3327,191204,170421
73091,1,0,3328,191204,170421
73092,1,0,3329,191204,170421
73093,1,0,3330,191204,170421
73094,1,0,3331,191204,170421
73095,1,0,3332,191204,170421
73096,1,0,3333,191204,170421
73097,1,0,3334,191204,170421
73098,1,0,3335,191204,170421
73099,1,0,3336,191204,170421
73100,1,0,3337,191204,170421
73101,1,0,3338,191204,170421
73102,1,0,3339,191204,170421
73103,1,0,3340,191204,170421
73104,1,0,3341,191204,170421
73105,1,0,3342,191204,170421
73106,1,0,3343,191204,170421
73107,1,0,3344,191204,170421
73108,1,0,3345,191204,170421
73109,1,0,3346,191204,170421
73110,1,0,3347,191204,170421
73111,1,0,3348,191204,170421
73112,1,0,3349,191204,170421
73113,1,0,3350,191204,170421
73114,1,0,3351,191204,170421
73115,1,0,3352,191204,170421
73116,1,0,3353,191204,170421
73117,1,0,3354,191204,170421
73118,1,0,3355,191204,170421
73119,1,1,3356,191204,170421
73120,1,0,3357,191204,170421
73121,1,0,3358,191204,170421
73122,1,0,3359,191204,170421
73123,1,0,3360,191204,170421
73124,1,0,3361,191204,170421
73125,1,0,3362,191204,170421
73126,1,0,3363,191204,170421
73127,1,0,3364,191204,170421
73128,1,0,3365,191204,170421
73129,1,0,3366,191204,170421
73130,1,0,3367,191204,170421
73131,1,0,3368,191204,170421
73132,1,0,3369,191204,170421
73133,1,0,3370,191204,170421
73134,1,0,3371,191204,170421
73135,1,0,3372,191204,170421
73136,1,0,3373,191204,170421
73137,1,0,3374,191204,170421
73138,1,0,3375,191204,170421
73139,1,0,3376,191204,170421
73140,1,0,3377,191204,170421
73141,1,0,3378,191204,170421
73142,1,0,3379,191204,170421
73143,1,0,3380,191204,170421
73144,1,0,3381,191204,170421
73145,1,0,3382,191204,170421
73146,1,0,3383,191204,170421
73147,1,0,3384,191204,170421
73148,1,0,3385,191204,170421
73149,1,0,3386,191204,170421
73150,1,0,3387,191204,170421
73151,1,0,3388,191204,170421
73152,1,0,3389,191204,170421
73153,1,0,3390,191204,170421
73154,1,0,3391,191204,170421
73155,1,0,3392,191204,170421
73156,1,0,3393,191204,170421
73157,1,0,3394,191204,170421
73158,1,0,3395,191204,170421
73159,1,0,3396,191204,170421
73160,1,0,3397,191204,170421
73161,1,0,3398,191204,170421
73162,1,0,3399,191204,170421
73163,1,0,3400,191204,170421
73164,1,0,3401,191204,170421
73165,1,0,3402,191204,170421
73166,1,0,3403,191204,170421
73167,1,0,3404,191204,170421
73168,1,0,3405,191204,170421
73169,1,0,3406,191204,170421
73170,1,0,3407,191204,170421
73171,1,0,3408,191204,170421
73172,1,0,3409,191204,170421
73173,1,0,3410,191204,170421
73174,1,0,3411,191204,170421
73175,1,1,3412,191204,170421
73176,1,0,3413,191204,170421
73177,1,0,3414,191204,170421
73178,1,0,3415,191204,170421
73179,1,0,3416,191204,170421
73180,1,0,3417,191204,170421
73181,1,0,3418,191204,170421
73182,1,0,3419,191204,170421
73183,1,0,3420,191204,170421
73184,1,0,3421,191204,170421
73185,1,0,3422,191204,170421
73186,1,0,3423,191204,170421
73187,1,0,3424,191204,170421
73188,1,0,3425,191204,170421
73189,1,0,3426,191204,170421
73190,1,0,3427,191204,170421
73191,1,0,3428,191204,170421
73192,1,0,3429,191204,170421
73193,1,0,3430,191204,170421
73194,1,0,3431,191204,170421
73195,1,0,3432,191204,170421
73196,1,0,3433,191204,170421
73197,1,0,3434,191204,170421
73198,1,0,3435,191204,170421
73199,1,0,3436,191204,170421
73200,1,0,3437,191204,170421
73201,1,0,3438,191204,170421
73202,1,0,3439,191204,170421
73203,1,0,3440,191204,170421
73204,1,0,3441,191204,170421
73205,1,0,3442,191204,170421
73206,1,0,3443,191204,170421
73207,1,0,3444,191204,170421
73208,1,0,3445,191204,170421
73209,1,0,3446,191204,170421
73210,1,0,3447,191204,170421
73211,1,0,3448,191204,170421
73212,1,0,3449,191204,170421
73213,1,0,3450,191204,170421
73214,1,0,3451,191204,170421
73215,1,0,3452,191204,170421
73216,1,0,3453,191204,170421
73217,1,0,3454,191204,170421
73218,1,0,3455,191204,170421
73219,1,0,3456,191204,170421
73220,1,0,3457,191204,170421
73221,1,0,3458,191204,170421
73222,1,0,3459,191204,170421
73223,1,0,3460,191204,170421
73224,1,0,3461,191204,170421
73225,1,0,3462,191204,170421
73226,1,0,3463,191204,170421
73227,1,0,3464,191204,170421
73228,1,0,3465,191204,170421
73229,1,0,3466,191204,170421
73230,1,0,3467,191204,170421
73231,1,0,3468,191204,170421
73232,1,0,3469,191204,170421
73233,1,0,3470,191204,170421
73234,1,0,3471,191204,170421
73235,1,0,3472,191204,170421
73236,1,0,3473,191204,170421
73237,1,0,3474,191204,170421
73238,1,0,3475,191204,170421
73239,1,0,3476,191204,170421
73240,1,0,3477,191204,170421
73241,1,0,3478,191204,170421
